aoi_id,aoi_name_en,aoi_name_es,feature_id,damage_gra,damage_percent,centroid_lat,centroid_lon,google_maps_url,approx_reference_source,approx_reference_tile_z,approx_reference_tile_x,approx_reference_tile_y,approx_reference_tile_url,evidence_mode,vlm_use,do_not_overclaim
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00004,Possibly damaged,35,10.473705795625,-68.234726115625,"https://www.google.com/maps/search/?api=1&query=10.473705795625,-68.234726115625",Esri World Imagery aerial reference,18,81384,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81384,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00006,Possibly damaged,35,10.473801088666667,-68.23159837733333,"https://www.google.com/maps/search/?api=1&query=10.473801088666667,-68.23159837733333",Esri World Imagery aerial reference,18,81387,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81387,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00007,Possibly damaged,35,10.47382099375,-68.230211555,"https://www.google.com/maps/search/?api=1&query=10.47382099375,-68.230211555",Esri World Imagery aerial reference,18,81388,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81388,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00008,Possibly damaged,35,10.473882551666668,-68.22948544277777,"https://www.google.com/maps/search/?api=1&query=10.473882551666668,-68.22948544277777",Esri World Imagery aerial reference,18,81388,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81388,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00009,Possibly damaged,35,10.474264878431374,-68.23075992941176,"https://www.google.com/maps/search/?api=1&query=10.474264878431374,-68.23075992941176",Esri World Imagery aerial reference,18,81387,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81387,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00010,Possibly damaged,35,10.47418197984252,-68.20354024692912,"https://www.google.com/maps/search/?api=1&query=10.47418197984252,-68.20354024692912",Esri World Imagery aerial reference,18,81407,123402,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123402/81407,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00013,Possibly damaged,35,10.474491741538461,-68.23004430076922,"https://www.google.com/maps/search/?api=1&query=10.474491741538461,-68.23004430076922",Esri World Imagery aerial reference,18,81388,123401,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123401/81388,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00015,Possibly damaged,35,10.47540098375,-68.20703131375,"https://www.google.com/maps/search/?api=1&query=10.47540098375,-68.20703131375",Esri World Imagery aerial reference,18,81405,123401,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123401/81405,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00017,Possibly damaged,35,10.475536883357142,-68.23528540521428,"https://www.google.com/maps/search/?api=1&query=10.475536883357142,-68.23528540521428",Esri World Imagery aerial reference,18,81384,123401,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123401/81384,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00018,Possibly damaged,35,10.475151633535353,-68.2071034980808,"https://www.google.com/maps/search/?api=1&query=10.475151633535353,-68.2071034980808",Esri World Imagery aerial reference,18,81405,123401,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123401/81405,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00019,Possibly damaged,35,10.475963932500001,-68.20341450250001,"https://www.google.com/maps/search/?api=1&query=10.475963932500001,-68.20341450250001",Esri World Imagery aerial reference,18,81407,123400,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123400/81407,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00020,Possibly damaged,35,10.47660444925926,-68.23034512968255,"https://www.google.com/maps/search/?api=1&query=10.47660444925926,-68.23034512968255",Esri World Imagery aerial reference,18,81388,123400,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123400/81388,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00022,Possibly damaged,35,10.478597338636364,-68.19998577045455,"https://www.google.com/maps/search/?api=1&query=10.478597338636364,-68.19998577045455",Esri World Imagery aerial reference,18,81410,123398,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123398/81410,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00023,Possibly damaged,35,10.480166584,-68.20137626200001,"https://www.google.com/maps/search/?api=1&query=10.480166584,-68.20137626200001",Esri World Imagery aerial reference,18,81409,123397,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123397/81409,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00024,Possibly damaged,35,10.482677185454547,-68.20096174636363,"https://www.google.com/maps/search/?api=1&query=10.482677185454547,-68.20096174636363",Esri World Imagery aerial reference,18,81409,123395,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123395/81409,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00025,Possibly damaged,35,10.483409680714287,-68.20110064857143,"https://www.google.com/maps/search/?api=1&query=10.483409680714287,-68.20110064857143",Esri World Imagery aerial reference,18,81409,123395,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123395/81409,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00027,Possibly damaged,35,10.487148470000001,-68.19011323333334,"https://www.google.com/maps/search/?api=1&query=10.487148470000001,-68.19011323333334",Esri World Imagery aerial reference,18,81417,123392,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123392/81417,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00028,Possibly damaged,35,10.48778137225,-68.1901758935,"https://www.google.com/maps/search/?api=1&query=10.48778137225,-68.1901758935",Esri World Imagery aerial reference,18,81417,123392,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123392/81417,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00030,Possibly damaged,35,10.487986594385966,-68.19472735192983,"https://www.google.com/maps/search/?api=1&query=10.487986594385966,-68.19472735192983",Esri World Imagery aerial reference,18,81414,123391,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123391/81414,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00031,Possibly damaged,35,10.476974943703704,-68.2133318371605,"https://www.google.com/maps/search/?api=1&query=10.476974943703704,-68.2133318371605",Esri World Imagery aerial reference,18,81400,123400,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123400/81400,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00032,Possibly damaged,35,10.47691034,-68.202476373,"https://www.google.com/maps/search/?api=1&query=10.47691034,-68.202476373",Esri World Imagery aerial reference,18,81408,123400,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123400/81408,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00033,Possibly damaged,35,10.477246234552846,-68.22136736154471,"https://www.google.com/maps/search/?api=1&query=10.477246234552846,-68.22136736154471",Esri World Imagery aerial reference,18,81394,123399,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123399/81394,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00034,Possibly damaged,35,10.48055823142857,-68.20324925285715,"https://www.google.com/maps/search/?api=1&query=10.48055823142857,-68.20324925285715",Esri World Imagery aerial reference,18,81407,123397,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123397/81407,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00037,Possibly damaged,35,10.487052835648855,-68.20522460091604,"https://www.google.com/maps/search/?api=1&query=10.487052835648855,-68.20522460091604",Esri World Imagery aerial reference,18,81406,123392,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123392/81406,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00038,Possibly damaged,35,10.48761005375,-68.20607361796876,"https://www.google.com/maps/search/?api=1&query=10.48761005375,-68.20607361796876",Esri World Imagery aerial reference,18,81405,123392,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123392/81405,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00040,Possibly damaged,35,10.487852586615384,-68.20301354584615,"https://www.google.com/maps/search/?api=1&query=10.487852586615384,-68.20301354584615",Esri World Imagery aerial reference,18,81408,123391,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123391/81408,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00042,Possibly damaged,35,10.489428506368421,-68.20575250694736,"https://www.google.com/maps/search/?api=1&query=10.489428506368421,-68.20575250694736",Esri World Imagery aerial reference,18,81406,123390,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123390/81406,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00043,Possibly damaged,35,10.490836332758622,-68.20297172931035,"https://www.google.com/maps/search/?api=1&query=10.490836332758622,-68.20297172931035",Esri World Imagery aerial reference,18,81408,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81408,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00044,Possibly damaged,35,10.488590325172414,-68.19744948551724,"https://www.google.com/maps/search/?api=1&query=10.488590325172414,-68.19744948551724",Esri World Imagery aerial reference,18,81412,123391,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123391/81412,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00045,Possibly damaged,35,10.489758839375,-68.19019855,"https://www.google.com/maps/search/?api=1&query=10.489758839375,-68.19019855",Esri World Imagery aerial reference,18,81417,123390,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123390/81417,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00046,Possibly damaged,35,10.489645115084747,-68.19484171610169,"https://www.google.com/maps/search/?api=1&query=10.489645115084747,-68.19484171610169",Esri World Imagery aerial reference,18,81414,123390,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123390/81414,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00047,Possibly damaged,35,10.48996069047619,-68.19783458190476,"https://www.google.com/maps/search/?api=1&query=10.48996069047619,-68.19783458190476",Esri World Imagery aerial reference,18,81411,123390,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123390/81411,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00048,Possibly damaged,35,10.490544233809524,-68.1971570095238,"https://www.google.com/maps/search/?api=1&query=10.490544233809524,-68.1971570095238",Esri World Imagery aerial reference,18,81412,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81412,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00049,Possibly damaged,35,10.49080887711111,-68.193067588,"https://www.google.com/maps/search/?api=1&query=10.49080887711111,-68.193067588",Esri World Imagery aerial reference,18,81415,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81415,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00051,Possibly damaged,35,10.491160394249999,-68.19291115749999,"https://www.google.com/maps/search/?api=1&query=10.491160394249999,-68.19291115749999",Esri World Imagery aerial reference,18,81415,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81415,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00052,Possibly damaged,35,10.491542442465754,-68.19319830780822,"https://www.google.com/maps/search/?api=1&query=10.491542442465754,-68.19319830780822",Esri World Imagery aerial reference,18,81415,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81415,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00053,Possibly damaged,35,10.491630885000001,-68.19005795071429,"https://www.google.com/maps/search/?api=1&query=10.491630885000001,-68.19005795071429",Esri World Imagery aerial reference,18,81417,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81417,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00054,Possibly damaged,35,10.492792283146066,-68.19181805022473,"https://www.google.com/maps/search/?api=1&query=10.492792283146066,-68.19181805022473",Esri World Imagery aerial reference,18,81416,123388,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123388/81416,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00056,Possibly damaged,35,10.495793310465116,-68.19638353186046,"https://www.google.com/maps/search/?api=1&query=10.495793310465116,-68.19638353186046",Esri World Imagery aerial reference,18,81412,123386,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123386/81412,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00057,Possibly damaged,35,10.496146473,-68.19762075075,"https://www.google.com/maps/search/?api=1&query=10.496146473,-68.19762075075",Esri World Imagery aerial reference,18,81412,123385,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123385/81412,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00058,Possibly damaged,35,10.4967816225,-68.19129227916666,"https://www.google.com/maps/search/?api=1&query=10.4967816225,-68.19129227916666",Esri World Imagery aerial reference,18,81416,123385,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123385/81416,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00061,Possibly damaged,35,10.4986753835,-68.1932605615,"https://www.google.com/maps/search/?api=1&query=10.4986753835,-68.1932605615",Esri World Imagery aerial reference,18,81415,123383,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123383/81415,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00062,Possibly damaged,35,10.500573266382979,-68.19483802787234,"https://www.google.com/maps/search/?api=1&query=10.500573266382979,-68.19483802787234",Esri World Imagery aerial reference,18,81414,123382,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123382/81414,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00067,Possibly damaged,35,10.48344159,-68.16809599,"https://www.google.com/maps/search/?api=1&query=10.48344159,-68.16809599",Esri World Imagery aerial reference,18,81433,123395,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123395/81433,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
emsr884-aoi06-moron,AOI06 Moron - Official EMSR884 Vector,AOI06 Moron - Vector oficial EMSR884,ems_00068,Possibly damaged,35,10.490985396212121,-68.175806345,"https://www.google.com/maps/search/?api=1&query=10.490985396212121,-68.175806345",Esri World Imagery aerial reference,18,81427,123389,https://server.arcgisonline.com/ArcGIS/rest/services/World_Imagery/MapServer/tile/18/123389/81427,approximate_aerial_reference_not_dated_before,triage_only_if_no_dated_before_baseline_exists,"Not official EMS before imagery, not guaranteed to be pre-event at each tile, licensing/terms must be reviewed before bulk downloading or redistributing tiles, and it must not be used for official damage counts."
